id,title,vote_average,vote_count,status,release_date,revenue,runtime,adult,backdrop_path,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,tagline,genres,production_companies,production_countries,spoken_languages,keywords,media_type
1547,The Lost Boys,7.0,1795,Released,1987-07-31,32222567,97,False,/m4vNXgy0EfvOSSXMWJC6FfMSyIR.jpg,8500000,,tt0093437,en,The Lost Boys,A mother and her two teenage sons move to a seemingly nice and quiet small coastal California town yet soon find out that it's overrun by bike gangs and vampires. A couple of teenage friends take it upon themselves to hunt down the vampires that they suspect of a few mysterious murders and restore peace and calm to their town.,36.706,/nH1lvyQvfbL5GKScTtT6zkIvDEn.jpg,Sleep all day. Party all night. Never grow old. Never die. It's fun to be a vampire.,"Horror, Comedy, Thriller",Warner Bros. Pictures,United States of America,English,"small town, california, street gang, parent child relationship, vampire, boardwalk, gay interest, single, murder, amusement park, blood sucking, seaside town, pets, 1980s, brother brother relationship, vampires, beach town, gay subtext",movie
223702,Sausage Party,5.734,6789,Released,2016-07-11,140705322,89,False,/uHTjgDGom9iOoUZke86gqMjBUgy.jpg,19000000,http://www.sausagepartymovie.com,tt1700841,en,Sausage Party,Frank leads a group of supermarket products on a quest to discover the truth about their existence and what really happens when they become chosen to leave the grocery store.,44.804,/sXtlUSKFX93IrD1tL2o0r9oHa5n.jpg,Always use condiments,"Adventure, Animation, Comedy, Fantasy","Columbia Pictures, Annapurna Pictures, Point Grey Pictures, Nitrogen Studios Canada","Canada, United States of America",English,"supermarket, parody, anthropomorphism, sausage, food, adult animation, grocery store, sex party, gum",movie
387,Das Boot,8.083,1991,Released,1981-09-17,85000000,150,False,/tRI6Csmw4rKzMYDrfUx5xtyBSVE.jpg,14000000,http://www.dasboot.com,tt0082096,de,Das Boot,"A German submarine hunts allied ships during the Second World War, but it soon becomes the hunted. The crew tries to survive below the surface, while stretching both the boat and themselves to their limits.",32.423,/9nV5YlX05MHC7zZzffY9kgc8r5d.jpg,When the hunters become the hunted.,"Drama, History, War","Radiant Film GmbH, Süddeutscher Rundfunk, Bavaria Film, Twin Bros. Productions, Columbia Pictures, WDR, PSO",Germany,"German, English, French","based on novel or book, submarine, war correspondent, atlantic ocean, gibraltar, world war ii, duty, suicide mission, drinking, sailor, convoy, destroyer, naval warfare, naval battle, battle of the atlantic",movie
940,The Lady Vanishes,7.483,818,Released,1938-10-07,0,96,False,/exVKV32K0wGNXRL5kpqSfGs4InV.jpg,0,,tt0030341,en,The Lady Vanishes,"On a train headed for England a group of travelers is delayed by an avalanche. Holed up in a hotel in a fictional European country, young Iris befriends elderly Miss Froy. When the train resumes, Iris suffers a bout of unconsciousness and wakes to find the old woman has disappeared. The other passengers ominously deny Miss Froy ever existed, so Iris begins to investigate with another traveler and, as the pair sleuth, romantic sparks fly.",14.393,/c1t9LB76LvEARPanfEzXmkm7fwY.jpg,Spies! Playing the game of love - and sudden death!,"Mystery, Thriller, Comedy",Gainsborough Pictures,United Kingdom,"Italian, English, German, French","espionage, secret agent, flowerpot, concussion, search for witnesses, gay interest, conspiracy, train, british spy, old lady, missing person, magician",movie
513347,Flavors of Youth,6.876,515,Released,2018-08-04,496334,74,False,/k4qOVgnpAjdtW7DGYOtIcWLzZ9d.jpg,0,https://shikioriori.jp,tt8176578,zh,肆式青春,"The rigorous city life of China, while bustling and unforgiving, contains the everlasting memories of days past. Three stories told in three different cities, follow the loss of youth and the daunting realization of adulthood. Though reality may seem ever changing, unchangeable are the short-lived moments of one's childhood days. A plentiful bowl of noodles, the beauty of family and the trials of first love endure the inevitable flow of time, as three different characters explore the strength of bonds and the warmth of cherished memories. Within the disorder of the present world, witness these quaint stories recognize the comfort of the past, and attempt to revive the neglected flavors of youth.",26.546,/ueHeH5ergeHx27L4SCI9qlmwczA.jpg,Three different stories of youth set in different cities of China.,"Animation, Romance, Drama","CoMix Wave Films, Haoliners Animation","China, Japan","Cantonese, Mandarin","friendship, anthology, coming of age, modern china, young love, anime, guangzhou, working life, shanghai",movie
9316,Ong-Bak,7.089,1548,Released,2003-01-21,20112926,105,False,/1Dp18gkAs9bJ1lzB2HKvboAHRN0.jpg,1100000,,tt0368909,th,องค์บาก,"When the head of a statue sacred to a village is stolen, a young martial artist goes to the big city and finds himself taking on the underworld to retrieve it.",32.665,/iwb54L5lrv4t476jxWLcjt9Ply4.jpg,No computer graphics. No stunt doubles. No wires.,"Action, Thriller, Crime, Adventure","Baa-Ram-Ewe, Sahamongkolfilm, EuropaCorp, Golden Network Asia",Thailand,"English, Thai","martial arts, fighter, thailand, sculpture, muay thai, gay interest, fate",movie
8914,Deep Blue Sea,5.955,2223,Released,1999-07-28,164648142,105,False,/d8TIyaOwqrzWWxERxQ9fJ9jrFrb.jpg,60000000,https://www.warnerbros.com/movies/deep-blue-sea/,tt0149261,en,Deep Blue Sea,"Researchers on the undersea lab Aquatica have genetically altered the brains of captive sharks to develop a cure for Alzheimer's disease. But there's an unexpected side effect: the sharks got smarter, faster, and more dangerous. After a big storm damages their remote research facility, they must fight for their lives.",28.594,/fyn0zyCI4kIlbDoHH0Hzv09hDC5.jpg,Bigger. Smarter. Faster. Meaner.,"Action, Horror, Science Fiction","Riche-Ludwig Productions, Village Roadshow Pictures, Groucho III Film Partnership, Warner Bros. Pictures","Australia, United States of America",English,"shark attack, creature, scientist, shark, killer shark, genetic engineering, animal horror, underwater facility",movie
359412,Marauders,5.8,573,Released,2016-07-01,0,107,False,/eTp97yGiUiphRYtICwAgV6mghP6.jpg,15000000,,tt3963816,en,Marauders,An untraceable group of elite bank robbers is chased by a suicidal FBI agent who uncovers a deeper purpose behind the robbery-homicides.,24.124,/bAvmDn5C7arBoRrfaG3b3Kdue1q.jpg,The rich will pay,"Action, Crime, Thriller","Grindstone Entertainment Group, EFO Films, 4th Wall Entertainment, Highland Film Group, Lionsgate Home Entertainment",Canada,English,"police, bank, fbi, traitor, bank manager, investigation, cincinnati, heist, thief, police station, bank robbery, out of control, killers",movie
12289,Red Cliff,7.15,748,Released,2008-07-10,250100000,145,False,/xDjsD6EFWOnjNFPCjTTUB3Pauha.jpg,80341000,http://www.redclifffilm.com,tt0425637,zh,赤壁,"In 208 A.D., in the final days of the Han Dynasty, shrewd Prime Minster Cao convinced the fickle Emperor Han the only way to unite all of China was to declare war on the kingdoms of Xu in the west and East Wu in the south. Thus began a military campaign of unprecedented scale. Left with no other hope for survival, the kingdoms of Xu and East Wu formed an unlikely alliance.",27.962,/eEelFTjUYJJDlwqd53VfSA8xMfj.jpg,The future will be decided.,"Adventure, Drama, History, Action, War","Lion Rock Productions, Showbox, Beijing Film Studio, Avex Entertainment, CMC Entertainment, Shanghai Film Group, Emperor Multimedia Group (EMG), China Movie Channel, Summit Entertainment, China Film Group Corporation, Beijing Jinyinma Movie & TV Culture Co., Beijing Forbidden City Film, Red Cliff Korea Investment, Chengtian Entertainment, Zoki Century International Culture Media Beijing Co., Beijing Guang Dian Film & Television Media Co., Bona Film Group","China, Hong Kong, Japan, South Korea, Taiwan, United States of America","Italian, Mandarin","martial arts, china, flaming arrow, strategy, carrier pigeon, wall of fire, white dove, casualty of war, chinese painting, broken arrow, 3rd century",movie
956,Mission: Impossible III,6.722,6186,Released,2006-04-25,398479497,126,False,/sjcPWJ5TXgFglsoixNxyZRyEUq3.jpg,150000000,,tt0317919,en,Mission: Impossible III,"Retired from active duty, and training recruits for the Impossible Mission Force, agent Ethan Hunt faces the toughest foe of his career: Owen Davian, an international broker of arms and information, who is as cunning as he is ruthless. Davian emerges to threaten Hunt and all that he holds dear -- including the woman Hunt loves.",45.484,/3VianLpu8hhmq4TTItKPaCtA5su.jpg,The mission begins 05:05:06.,"Adventure, Action, Thriller","Paramount, Cruise/Wagner Productions",United States of America,"German, English, Italian, Mandarin, Czech, Cantonese","mask, mission, berlin, germany, cia, computer, the white house, shanghai, china, funeral, explosive, secret mission, spy, vatican, secret identity, traitor, map, honeymoon, pretended murder, letter, covered investigation, secret agent, stamp, hard drive, e-mail, decipherment, suitcase, revenge, murder, hospital, duel, disguise, celebration, research laboratory, blast",movie
9757,Norbit,5.584,2100,Released,2007-02-08,159313561,102,False,/iWxqpJorA1YQ27FrJfpMhMmfCah.jpg,10000000,http://www.meetnorbit.com/,tt0477051,en,Norbit,"A mild-mannered guy who is engaged to a monstrous woman meets the woman of his dreams, and schemes to find a way to be with her.",46.279,/adBqvVwyzHgDzZJnNCqe8RWImxV.jpg,Have You Ever Made A Really Big Mistake?,Comedy,"Tollin/Robbins Productions, Davis Entertainment, DreamWorks Pictures",United States of America,English,"orphanage, overweight woman",movie
9567,Tears of the Sun,6.839,2073,Released,2003-03-07,86468162,121,False,/n2wlMpTuiovYCZHpwKtbSTY8Wor.jpg,75000000,,tt0314353,en,Tears of the Sun,"Navy SEAL Lieutenant A.K. Waters and his elite squadron of tactical specialists are forced to choose between their duty and their humanity, between following orders by ignoring the conflict that surrounds them, or finding the courage to follow their conscience and protect a group of innocent refugees. When the democratic government of Nigeria collapses and the country is taken over by a ruthless military dictator, Waters, a fiercely loyal and hardened veteran is dispatched on a routine mission to retrieve a Doctors Without Borders physician.",36.173,/fUnSSQukwTwBSdCbufEE36petLq.jpg,He was trained to follow orders. He became a hero by defying them.,"War, Action, Drama","Columbia Pictures, Revolution Studios, Cheyenne Enterprises, Michael Lobell Productions",United States of America,English,"civil war, war crimes, refugee, village, evacuation, border, rescue mission, us army, nigeria, president, doctor, massacre, brutality, military, child soldier",movie
2637,The Mothman Prophecies,6.185,994,Released,2002-01-25,55305279,119,False,/AubfNk0tFLzHikn6eO37CCw55t.jpg,32000000,,tt0265349,en,The Mothman Prophecies,Reporter John Klein is plunged into a world of impossible terror and unthinkable chaos when fate draws him to a sleepy West Virginia town whose residents are being visited by a great winged shape that sows hideous nightmares and fevered visions.,22.824,/z2PiOTyjbCOnMHY2QJdq3I4jU44.jpg,What do you see?,"Drama, Horror, Mystery","Screen Gems, Lakeshore Entertainment",United States of America,English,"small town, dream, based on novel or book, paranoia, motel, hallucination, bridge, omen, tumor, west virginia, grief, premonition, urban legend, warning, disaster, hospital, reporter, psychic, car wreck, police sergeant, phone call, christmas, death of wife, mothman, mysterious events, chemical plant",movie
68735,Warcraft,6.364,6340,Released,2016-05-25,433677183,123,False,/aTGvZ3F8QnAD8cPpJRaaqRRxFK6.jpg,160000000,http://www.warcraft-themovie.com/,tt0803096,en,Warcraft,"The peaceful realm of Azeroth stands on the brink of war as its civilization faces a fearsome race of invaders: orc warriors fleeing their dying home to colonize another. As a portal opens to connect the two worlds, one army faces destruction and the other faces extinction. From opposing sides, two heroes are set on a collision course that will decide the fate of their family, their people, and their home.",37.312,/nZIIOs06YigBnvmlJ2hxZeA8eTO.jpg,Two worlds. One home.,"Action, Adventure, Fantasy","Legendary Pictures, Universal Pictures, Atlas Entertainment, Blizzard Entertainment, Tencent Pictures, Fuji Television Network, dentsu, Huayi Brothers Pictures, Taihe Entertainment","China, Japan, Canada, United States of America",English,"video game, chase, orcs, elves, magic, based on comic, world of warcraft, sorcerer, fictional war, based on video game, wizard, fictional language, live action and animation, muscles, sword and sorcery",movie
7350,The Bucket List,7.181,3456,Released,2007-12-25,175372502,97,False,/lVrUhaURUHStrl3mr15zkKplavB.jpg,45000000,http://www.warnerbros.com/bucket-list,tt0825232,en,The Bucket List,"Corporate billionaire Edward Cole and working class mechanic Carter Chambers are worlds apart. At a crossroads in their lives, they share a hospital room and discover they have two things in common: a desire to spend the time they have left doing everything they ever wanted to do and an unrealized need to come to terms with who they are. Together they embark on the road trip of a lifetime, becoming friends along the way and learning to live life to the fullest, with insight and humor.",20.429,/idbNSe8zsYKQL97dJApfOrDSdya.jpg,Find the joy.,"Drama, Comedy","Two Ton Films, Zadan / Meron Productions, Reiner / Greisman Productions",United States of America,English,"dying and death, friendship, husband wife relationship, himalaya mountain range, parent child relationship, brain tumor, africa, journey around the world, sense of life, safari, male friendship, wish, terminal illness, road trip, cancer, billionaire, estranged father, list, elderly, journey, bucket list, taj mahal, india",movie
49049,Dredd,6.817,4663,Released,2012-09-07,41037742,95,False,/yeF9ewBnFp9d5nqdHMic4IAOqrs.jpg,50000000,http://dreddthemovie.com/,tt1343727,en,Dredd,"In the future, America is a dystopian wasteland. The latest scourge is Ma-Ma, a prostitute-turned-drug pusher with a dangerous new drug and aims to take over the city. The only possibility of stopping her is an elite group of urban police called Judges, who combine the duties of judge, jury and executioner to deliver a brutal brand of swift justice. But even the top-ranking Judge, Dredd, discovers that taking down Ma-Ma isn’t as easy as it seems in this explosive adaptation of the hugely popular comic series.",28.024,/wLx65gtGVnUFCxceHWGszcruCZj.jpg,Judgement is coming.,"Action, Science Fiction","Rena Film, DNA Films, Reliance Big Entertainment, IM Global, Peach Trees","South Africa, United Kingdom, United States of America, India",English,"metropolis, corruption, police, judge, gangster, crime fighter, dystopia, post-apocalyptic future, executive case, based on comic, futuristic, survival, criminal, justice, drug lord, based on graphic novel, female villain",movie
